Date,CompanyPostalCode,County,CategoryId,CategoryName,LaborRate,MeanIncome,HousePrice,BCI_County_TimeSeries
3/1/2021,95337,San Joaquin County,128746,drywall work,35,103772,103772,7042
3/1/2021,95337,San Joaquin County,127118,blank template,130,103772,103772,7042
3/1/2021,95337,San Joaquin County,127276,interior painting,35,103772,103772,7042
3/1/2021,95337,San Joaquin County,128563,design & permit service,135,103772,103772,7042
3/1/2021,91765,Los Angeles County,128754,powder room,40,124435,124435,7072
3/1/2021,95337,San Joaquin County,128735,paving work,65,103772,103772,7042
3/1/2021,95747,Placer County,127265,drywall work,75,130719,130719,7168
3/1/2021,94121,San Francisco County,129305,doors & casings,85,149569,149569,8435
3/1/2021,95258,San Joaquin County,127082,exterior stairs,48,117035,117035,7042
3/1/2021,90706,Los Angeles County,127582,tiling,45,79884,79884,7072
3/1/2021,94010,San Mateo County,129854,exterior siding,55,264264,264264,7919
3/1/2021,94121,San Francisco County,129306,flooring,85,149569,149569,8435
3/1/2021,92101,San Diego County,130583,paving work,53,108606,108606,7174
3/1/2021,95337,San Joaquin County,128717,drywall work,35,103772,103772,7042
3/1/2021,95337,San Joaquin County,127274,flooring,35,103772,103772,7042
3/1/2021,95603,Placer County,130013,fence and gate,60,98616,98616,7168
3/1/2021,92101,San Diego County,130582,deck | patio,81,108606,108606,7174
3/1/2021,95337,San Joaquin County,130707,roofing,65,103772,103772,7042
3/1/2021,94941,Marin County,126970,electrical work,75,246206,246206,7617
3/1/2021,92117,San Diego County,128248,deck | patio,35,109276,109276,7174
3/1/2021,95120,Santa Clara County,127482,deck | patio,105,243160,243160,7615
3/1/2021,95337,San Joaquin County,129535,electrical work,35,103772,103772,7042
3/1/2021,94941,Marin County,126943,landscape,75,246206,246206,7617
3/1/2020,94553,Contra Costa County,99672,laundry room,50,128626,128626,7048
3/1/2020,94703,Alameda County,99175,roofing,125,127085,127085,7024
3/1/2020,94941,Marin County,99462,roofing,75,246206,246206,7237
3/1/2020,90706,Los Angeles County,99419,site preparation & maintenance,35,79884,79884,6719
3/1/2020,92081,San Diego County,99263,drywall work,75,99684,99684,6815
3/1/2020,94505,Contra Costa County,98802,flooring,100,151675,151675,7048
3/1/2020,92563,Riverside County,98985,paving work,50,121519,121519,6659
3/1/2020,94941,Marin County,99457,hvac,75,246206,246206,7237
3/1/2020,90606,Los Angeles County,99156,acoustic panel ceiling tile,35,87908,87908,6719
3/1/2020,92806,Orange County,99679,flooring,47,98413,98413,6963
3/1/2020,94941,Marin County,99459,landscape,75,246206,246206,7237
3/1/2020,94703,Alameda County,99181,foundation & retaining wall,125,127085,127085,7024
3/1/2020,94505,Contra Costa County,98801,drywall work,100,151675,151675,7048
3/1/2020,95361,Stanislaus County,98964,site preparation & maintenance,125,100728,100728,6593
3/1/2020,91746,Los Angeles County,99358,insulation,63,88302,88302,6719
3/1/2020,90606,Los Angeles County,99747,electrical work,35,87908,87908,6719
3/1/2020,91765,Los Angeles County,99244,drywall work,35,124435,124435,6719
3/1/2020,95603,Placer County,99326,window,60,98616,98616,6810
3/1/2020,92806,Orange County,99447,powder room,47,98413,98413,6963
3/1/2020,94505,Contra Costa County,98404,drywall work,130,151675,151675,7048
3/1/2020,94505,Contra Costa County,98803,doors & casings,100,151675,151675,7048
3/1/2020,94941,Marin County,99470,doors & casings,75,246206,246206,7237
3/1/2020,94941,Marin County,99332,exterior siding,75,246206,246206,7237
3/1/2020,94553,Contra Costa County,98991,doors & casings,50,128626,128626,7048
3/1/2020,94941,Marin County,99460,fence and gate,75,246206,246206,7237
3/1/2020,95361,Stanislaus County,98963,design & permit service,125,100728,100728,6593
3/1/2020,91356,Los Angeles County,99266,doors & casings,50,135952,135952,6719
3/1/2020,94553,Contra Costa County,100105,insulation,50,128626,128626,7048
3/1/2020,94703,Alameda County,99178,window,60,127085,127085,7024
3/1/2020,90606,Los Angeles County,99155,drywall work,35,87908,87908,6719
3/1/2020,95361,Stanislaus County,98970,hvac,125,100728,100728,6593
3/1/2020,95688,Solano County,98773,flooring,50,124779,124779,6766
3/1/2020,91765,Los Angeles County,99726,drywall work,35,124435,124435,6719
3/1/2020,91765,Los Angeles County,101041,tiling,35,124435,124435,6719
3/1/2020,95688,Solano County,98747,flooring,42,124779,124779,6766
3/1/2020,91356,Los Angeles County,99433,drywall work,50,135952,135952,6719
3/1/2020,92806,Orange County,98119,flooring,47,98413,98413,6963
3/1/2020,94553,Contra Costa County,99673,doors & casings,50,128626,128626,7048
3/1/2020,92081,San Diego County,99193,interior painting,75,99684,99684,6815
3/1/2020,95688,Solano County,98774,interior painting,50,124779,124779,6766
3/1/2020,94941,Marin County,99471,flooring,75,246206,246206,7237
3/1/2020,91746,Los Angeles County,99360,flooring,75,88302,88302,6719
3/1/2020,92806,Orange County,98409,new home or addition,47,98413,98413,6963
3/1/2020,95973,Butte County,99442,electrical work,50,100204,100204,6596
3/1/2020,91356,Los Angeles County,99264,flooring,50,135952,135952,6719
3/1/2020,91356,Los Angeles County,98044,laundry room,50,135952,135952,6719
3/1/2020,94941,Marin County,99469,window,75,246206,246206,7237
3/1/2020,94505,Contra Costa County,98402,flooring,130,151675,151675,7048
3/1/2020,94703,Alameda County,99344,interior painting,95,127085,127085,7024
3/1/2020,92806,Orange County,98120,interior painting,47,98413,98413,6963
3/1/2020,91765,Los Angeles County,99245,tiling,35,124435,124435,6719
3/1/2020,95258,San Joaquin County,98055,doors & casings,60,117035,117035,6691
3/1/2020,90703,Los Angeles County,99385,flooring,50,134381,134381,6719
3/1/2020,94703,Alameda County,99177,tree service,60,127085,127085,7024
3/1/2020,90706,Los Angeles County,99418,paving work,35,79884,79884,6719
3/1/2020,94505,Contra Costa County,98403,doors & casings,130,151675,151675,7048
3/1/2020,91765,Los Angeles County,98660,powder room,35,124435,124435,6719
3/1/2020,95361,Stanislaus County,98969,mechanical,125,100728,100728,6593
3/1/2020,92081,San Diego County,98180,exterior painting,75,99684,99684,6815
3/1/2020,94703,Alameda County,99345,plumbing work,95,127085,127085,7024
3/1/2020,94553,Contra Costa County,99251,doors & casings,50,128626,128626,7048
3/1/2020,92618,Orange County,98159,doors & casings,35,145826,145826,6963
3/1/2020,95361,Stanislaus County,98968,acoustic panel ceiling tile,125,100728,100728,6593
3/1/2020,90249,Los Angeles County,98749,flooring,65,82585,82585,6719
3/1/2020,95973,Butte County,99441,drywall work,50,100204,100204,6596
3/1/2020,95120,Santa Clara County,98366,deck | patio,115,243160,243160,7234
3/1/2020,90249,Los Angeles County,98748,roofing,65,82585,82585,6719
3/1/2020,94941,Marin County,99456,electrical work,75,246206,246206,7237
3/1/2020,91746,Los Angeles County,99357,roofing,50,88302,88302,6719
3/1/2020,94703,Alameda County,99183,new home or addition,125,127085,127085,7024
3/1/2020,92806,Orange County,98117,drywall work,48,98413,98413,6963
3/1/2020,91765,Los Angeles County,99630,interior painting,35,124435,124435,6719
3/1/2020,94553,Contra Costa County,99252,doors & casings,50,128626,128626,7048
3/1/2020,90606,Los Angeles County,99377,drywall work,35,87908,87908,6719
3/1/2020,94941,Marin County,99330,site preparation & maintenance,75,246206,246206,7237
3/1/2020,94941,Marin County,99461,interior & exterior painting,75,246206,246206,7237
3/1/2020,95361,Stanislaus County,98971,doors & casings,125,100728,100728,6593
3/1/2020,95258,San Joaquin County,98054,flooring,60,117035,117035,6691
3/1/2020,91356,Los Angeles County,99265,interior painting,50,135952,135952,6719
3/1/2020,95240,San Joaquin County,98710,new home or addition,65,73487,73487,6691
3/1/2020,92117,San Diego County,99374,deck | patio,35,109276,109276,6815
3/1/2020,92081,San Diego County,99194,doors & casings,75,99684,99684,6815
3/1/2020,92806,Orange County,98430,new home or addition,47,98413,98413,6963
3/1/2020,94941,Marin County,99473,electrical work,75,246206,246206,7237
3/1/2020,94703,Alameda County,99184,interior & exterior painting,60,127085,127085,7024
3/1/2020,91356,Los Angeles County,99435,flooring,50,135952,135952,6719
3/1/2020,91356,Los Angeles County,99434,interior painting,50,135952,135952,6719
3/1/2020,91765,Los Angeles County,99629,flooring,35,124435,124435,6719
3/1/2020,91765,Los Angeles County,99666,drywall work,35,124435,124435,6719
3/1/2020,95361,Stanislaus County,98965,paving work,125,100728,100728,6593
3/1/2020,94703,Alameda County,99174,exterior siding,60,127085,127085,7024
3/1/2020,91746,Los Angeles County,99361,interior painting,50,88302,88302,6719
3/1/2020,94010,San Mateo County,99208,landscape,40,264264,264264,7524
3/1/2020,92081,San Diego County,99192,drywall work,75,99684,99684,6815
3/1/2020,92806,Orange County,99443,flooring,47,98413,98413,6963
3/1/2020,95973,Butte County,99440,tiling,50,100204,100204,6596
3/1/2020,95361,Stanislaus County,98967,plumbing work,125,100728,100728,6593
3/1/2020,95337,San Joaquin County,99468,drywall work,35,103772,103772,6691
3/1/2020,94941,Marin County,99458,site preparation & maintenance,75,246206,246206,7237
3/1/2020,95120,Santa Clara County,99568,laundry room,105,243160,243160,7234
3/1/2020,94553,Contra Costa County,98775,flooring,50,128626,128626,7048
3/1/2020,90220,Los Angeles County,98398,landscape,40,71566,71566,6719
3/1/2019,93036,Ventura County,74680,foundation & retaining wall,50,92861,92861,6709
3/1/2019,94010,San Mateo County,75728,new home or addition,59,264264,264264,7392
3/1/2019,95603,Placer County,76147,doors & casings,60,98616,98616,6691
3/1/2019,94010,San Mateo County,75049,doors & casings,135,264264,264264,7392
3/1/2019,92117,San Diego County,75954,site preparation & maintenance,35,109276,109276,6696
3/1/2019,93036,Ventura County,74681,paving work,50,92861,92861,6709
3/1/2019,95258,San Joaquin County,75238,roofing,35,117035,117035,6574
3/1/2019,92806,Orange County,75291,interior painting,27,98413,98413,6841
3/1/2019,90220,Los Angeles County,75046,flooring,40,71566,71566,6601
3/1/2019,90220,Los Angeles County,76430,drywall work,40,71566,71566,6601
3/1/2019,90220,Los Angeles County,75048,interior painting,40,71566,71566,6601
3/1/2019,92653,Orange County,76621,plumbing work,51,155769,155769,6841
3/1/2019,92117,San Diego County,75953,foundation & retaining wall,35,109276,109276,6696
3/1/2019,95258,San Joaquin County,76097,drywall work,35,117035,117035,6574
3/1/2019,95258,San Joaquin County,76105,interior and exterior lights,35,117035,117035,6574
3/1/2019,92653,Orange County,76969,flooring,50,155769,155769,6841
3/1/2019,95337,San Joaquin County,76070,interior painting,35,103772,103772,6574
3/1/2019,92653,Orange County,75208,interior painting,50,155769,155769,6841
3/1/2019,90220,Los Angeles County,76347,design & permit service,40,71566,71566,6601
3/1/2019,92653,Orange County,76177,plumbing work,56,155769,155769,6841
3/1/2019,92653,Orange County,76509,tiling,50,155769,155769,6841
3/1/2019,94010,San Mateo County,75168,roofing,35,264264,264264,7392
3/1/2019,92806,Orange County,75292,flooring,27,98413,98413,6841
3/1/2019,92653,Orange County,75210,insulation,50,155769,155769,6841
3/1/2019,90249,Los Angeles County,76186,flooring,50,82585,82585,6601
3/1/2019,92653,Orange County,76771,design & permit service,88,155769,155769,6841
3/1/2019,92563,Riverside County,75012,paving work,50,121519,121519,6543
3/1/2019,95603,Placer County,76358,window,60,98616,98616,6691
3/1/2019,92653,Orange County,76254,fence and gate,62,155769,155769,6841
3/1/2019,95337,San Joaquin County,76071,interior painting,35,103772,103772,6574
3/1/2019,92653,Orange County,76619,drywall work,58,155769,155769,6841
3/1/2019,92806,Orange County,75505,doors & casings,47,98413,98413,6841
3/1/2019,95120,Santa Clara County,74650,flooring,85,243160,243160,7108
3/1/2019,92806,Orange County,75409,plumbing work,47,98413,98413,6841
3/1/2019,95337,San Joaquin County,76432,drywall work,35,103772,103772,6574
3/1/2019,92653,Orange County,75928,flooring,50,155769,155769,6841
3/1/2019,94553,Contra Costa County,74788,fence and gate,49,128626,128626,6925
3/1/2019,90220,Los Angeles County,76349,insulation,40,71566,71566,6601
3/1/2019,92653,Orange County,76255,exterior painting,58,155769,155769,6841
3/1/2019,95603,Placer County,76145,deck | patio,60,98616,98616,6691
3/1/2019,94803,Contra Costa County,75472,new home or addition,30,116324,116324,6925
3/1/2019,94505,Contra Costa County,76346,laundry room,106,151675,151675,6925
3/1/2019,90249,Los Angeles County,76187,interior painting,50,82585,82585,6601
3/1/2019,92653,Orange County,75211,flooring,50,155769,155769,6841
3/1/2019,95603,Placer County,76609,exterior siding,60,98616,98616,6691
3/1/2019,94010,San Mateo County,74687,fence and gate,35,264264,264264,7392
3/1/2019,92806,Orange County,80112,fireplace,47,98413,98413,6841
3/1/2019,94803,Contra Costa County,75476,paving work,50,116324,116324,6925
3/1/2019,95258,San Joaquin County,76098,flooring,35,117035,117035,6574
3/1/2019,94803,Contra Costa County,75486,interior & exterior painting,50,116324,116324,6925
3/1/2019,90220,Los Angeles County,75834,insulation,40,71566,71566,6601
3/1/2019,94010,San Mateo County,75420,drywall work,35,264264,264264,7392
3/1/2019,95337,San Joaquin County,76439,roofing,35,103772,103772,6574
3/1/2019,90220,Los Angeles County,75050,exterior stairs,40,71566,71566,6601
3/1/2019,92117,San Diego County,75949,deck | patio,40,109276,109276,6696
3/1/2019,95337,San Joaquin County,76527,plumbing work,35,103772,103772,6574
3/1/2019,94010,San Mateo County,74845,hvac,35,264264,264264,7392
3/1/2019,92806,Orange County,75506,electrical work,27,98413,98413,6841
3/1/2019,90249,Los Angeles County,81446,doors & casings,36,82585,82585,6601
3/1/2019,92653,Orange County,75499,interior and exterior lights,36,155769,155769,6841
3/1/2019,95258,San Joaquin County,74685,deck | patio,35,117035,117035,6574
3/1/2019,95337,San Joaquin County,76434,interior painting,35,103772,103772,6574
3/1/2019,94703,Alameda County,74950,deck | patio,60,127085,127085,6902
3/1/2019,94803,Contra Costa County,75485,drywall work,30,116324,116324,6925
3/1/2019,95603,Placer County,75643,deck | patio,60,98616,98616,6691
3/1/2019,90220,Los Angeles County,75833,drywall work,40,71566,71566,6601
3/1/2019,94703,Alameda County,74951,doors & casings,60,127085,127085,6902
3/1/2019,92653,Orange County,75361,interior painting,50,155769,155769,6841
3/1/2019,92653,Orange County,76510,doors & casings,50,155769,155769,6841
3/1/2019,95337,San Joaquin County,76526,plumbing work,35,103772,103772,6574
3/1/2019,95120,Santa Clara County,74649,electrical work,105,243160,243160,7108
3/1/2019,95258,San Joaquin County,74684,site preparation & maintenance,35,117035,117035,6574
3/1/2019,92653,Orange County,75209,doors & casings,50,155769,155769,6841
3/1/2019,92653,Orange County,75706,plumbing work,50,155769,155769,6841
3/1/2019,92117,San Diego County,75955,paving work,35,109276,109276,6696
3/1/2019,90249,Los Angeles County,76188,deck | patio,36,82585,82585,6601
3/1/2019,94803,Contra Costa County,75473,foundation & retaining wall,50,116324,116324,6925
3/1/2019,92806,Orange County,80111,laundry room,42,98413,98413,6841
3/1/2019,95337,San Joaquin County,76438,roofing,35,103772,103772,6574
3/1/2019,92653,Orange County,75703,tiling,57,155769,155769,6841
3/1/2019,92653,Orange County,76618,powder room,70,155769,155769,6841
3/1/2019,92806,Orange County,75402,drywall work,47,98413,98413,6841
3/1/2019,95603,Placer County,76610,deck | patio,60,98616,98616,6691
3/1/2019,95337,San Joaquin County,76431,electrical work,35,103772,103772,6574
3/1/2019,95120,Santa Clara County,74651,plumbing work,85,243160,243160,7108
3/1/2019,94010,San Mateo County,75491,flooring,35,264264,264264,7392
3/1/2019,92653,Orange County,75207,drywall work,50,155769,155769,6841
3/1/2019,95688,Solano County,74854,flooring,48,124779,124779,6648
3/1/2019,94010,San Mateo County,75488,flooring,35,264264,264264,7392
3/1/2019,92653,Orange County,75704,deck | patio,50,155769,155769,6841
3/1/2019,94010,San Mateo County,75487,hvac,35,264264,264264,7392
3/1/2019,94803,Contra Costa County,75477,drywall work,30,116324,116324,6925
3/1/2019,94121,San Francisco County,74890,flooring,50,149569,149569,7874
3/1/2019,92653,Orange County,76622,tiling,65,155769,155769,6841
3/1/2019,92117,San Diego County,75956,paving work,38,109276,109276,6696
3/1/2019,92653,Orange County,76176,deck | patio,53,155769,155769,6841
3/1/2019,94010,San Mateo County,76388,fence and gate,50,264264,264264,7392
3/1/2019,94803,Contra Costa County,75475,electrical work,50,116324,116324,6925
3/1/2019,90606,Los Angeles County,75905,acoustic panel ceiling tile,35,87908,87908,6601
3/1/2019,94010,San Mateo County,74676,drywall work,35,264264,264264,7392
3/1/2019,95258,San Joaquin County,76106,interior painting,35,117035,117035,6574
3/1/2019,95258,San Joaquin County,76099,interior painting,35,117035,117035,6574
3/1/2019,95603,Placer County,76146,window,60,98616,98616,6691
3/1/2019,94010,San Mateo County,74844,doors & casings,35,264264,264264,7392
3/1/2019,94010,San Mateo County,75410,exterior siding,35,264264,264264,7392
3/1/2019,92806,Orange County,75352,new home or addition,30,98413,98413,6841
3/1/2019,95337,San Joaquin County,76433,plumbing work,35,103772,103772,6574
3/1/2019,95258,San Joaquin County,76104,drywall work,35,117035,117035,6574
3/1/2019,92653,Orange County,76620,interior painting,61,155769,155769,6841
2/1/2021,95471,Sonoma County,125198,flooring,99,75678,75678,7071
2/1/2021,95258,San Joaquin County,124875,grading & erosion control,93,117035,117035,6986
2/1/2021,94703,Alameda County,124036,foundation & retaining wall,113,127085,127085,7335
2/1/2021,95337,San Joaquin County,126685,roofing,65,103772,103772,6986
2/1/2021,90220,Los Angeles County,124052,water heater,40,71566,71566,7016
2/1/2021,90230,Los Angeles County,123755,interior painting,90,121365,121365,7016
2/1/2021,95471,Sonoma County,125203,plumbing work,99,75678,75678,7071
2/1/2021,95240,San Joaquin County,123735,roofing,65,73487,73487,6986
2/1/2021,90230,Los Angeles County,123754,flooring,95,121365,121365,7016
2/1/2021,94941,Marin County,125196,interior & exterior painting,75,246206,246206,7557
2/1/2021,95337,San Joaquin County,125217,deck | patio,65,103772,103772,6986
2/1/2021,95471,Sonoma County,125251,electrical work,99,75678,75678,7071
2/1/2021,92081,San Diego County,124623,window,75,99684,99684,7116
2/1/2021,91765,Los Angeles County,123415,interior painting,40,124435,124435,7016
2/1/2021,94941,Marin County,125195,flooring,75,246206,246206,7557
2/1/2021,94941,Marin County,126921,deck | patio,75,246206,246206,7557
2/1/2021,91765,Los Angeles County,123414,plumbing work,40,124435,124435,7016
2/1/2021,94941,Marin County,126912,exterior siding,75,246206,246206,7557
2/1/2021,94941,Marin County,123364,interior painting,75,246206,246206,7557
2/1/2021,90220,Los Angeles County,125955,interior painting,40,71566,71566,7016
2/1/2021,94941,Marin County,126917,electrical work,75,246206,246206,7557
2/1/2021,90230,Los Angeles County,123752,electrical work,85,121365,121365,7016
2/1/2021,94941,Marin County,126915,laundry room,75,246206,246206,7557
2/1/2021,95337,San Joaquin County,125456,blank template,65,103772,103772,6986
2/1/2021,95337,San Joaquin County,124797,doors & casings,55,103772,103772,6986
2/1/2021,94703,Alameda County,123351,fireplace,85,127085,127085,7335
2/1/2021,92618,Orange County,126197,laundry room,55,145826,145826,7271
2/1/2021,92835,Orange County,125583,laundry room,75,150845,150845,7271
2/1/2021,94941,Marin County,126911,skylight,75,246206,246206,7557
2/1/2021,95337,San Joaquin County,126284,roofing,65,103772,103772,6986
2/1/2021,95973,Butte County,123848,window,50,100204,100204,6887
2/1/2021,94121,San Francisco County,126163,electrical work,125,149569,149569,8368
2/1/2021,94941,Marin County,126910,interior & exterior painting,75,246206,246206,7557
2/1/2021,92618,Orange County,124523,interior painting,55,145826,145826,7271
2/1/2021,95603,Placer County,124174,laundry room,60,98616,98616,7111
2/1/2021,94590,Solano County,126178,blank template,35,71632,71632,7066
2/1/2021,95747,Placer County,124202,exterior siding,75,130719,130719,7111
2/1/2021,90220,Los Angeles County,125949,electrical work,33,71566,71566,7016
2/1/2021,90220,Los Angeles County,125951,flooring,40,71566,71566,7016
2/1/2021,94941,Marin County,123355,tree service,75,246206,246206,7557
2/1/2021,95747,Placer County,124201,doors & casings,75,130719,130719,7111
2/1/2021,95471,Sonoma County,125222,electrical work,99,75678,75678,7071
2/1/2021,95258,San Joaquin County,123572,fence and gate,65,117035,117035,6986
2/1/2021,94941,Marin County,129291,fence and gate,75,246206,246206,7557
2/1/2021,90220,Los Angeles County,125956,powder room,40,71566,71566,7016
2/1/2021,94703,Alameda County,125293,paving work,60,127085,127085,7335
2/1/2021,95471,Sonoma County,124386,hvac,99,75678,75678,7071
2/1/2021,95337,San Joaquin County,126273,foundation settlement repair,65,103772,103772,6986
2/1/2021,94941,Marin County,123381,flooring,75,246206,246206,7557
2/1/2021,94941,Marin County,125176,fence and gate,75,246206,246206,7557
2/1/2021,95337,San Joaquin County,125223,interior and exterior lights,35,103772,103772,6986
2/1/2021,94941,Marin County,123379,exterior siding,75,246206,246206,7557
2/1/2021,95973,Butte County,123823,fence and gate,50,100204,100204,6887
2/1/2021,94941,Marin County,123353,interior and exterior lights,75,246206,246206,7557
2/1/2021,94941,Marin County,125174,flooring,75,246206,246206,7557
2/1/2021,94941,Marin County,123411,landscape,75,246206,246206,7557
2/1/2021,94941,Marin County,123412,fence and gate,75,246206,246206,7557
2/1/2021,95337,San Joaquin County,123962,paving work,45,103772,103772,6986
2/1/2021,95337,San Joaquin County,126283,drywall work,65,103772,103772,6986
2/1/2021,95337,San Joaquin County,123420,roofing,55,103772,103772,6986
2/1/2021,95747,Placer County,125279,interior painting,75,130719,130719,7111
2/1/2021,94703,Alameda County,125291,plumbing work,90,127085,127085,7335
2/1/2021,95747,Placer County,125277,flooring,75,130719,130719,7111
2/1/2021,92618,Orange County,124505,drywall work,55,145826,145826,7271
2/1/2021,92618,Orange County,123985,drywall work,55,145826,145826,7271
2/1/2021,94941,Marin County,123366,site preparation & maintenance,75,246206,246206,7557
2/1/2021,94941,Marin County,126907,landscape,75,246206,246206,7557
2/1/2021,94941,Marin County,123365,landscape,75,246206,246206,7557
2/1/2021,92835,Orange County,125584,fireplace,75,150845,150845,7271
2/1/2021,95258,San Joaquin County,123569,fence and gate,65,117035,117035,6986
2/1/2021,94941,Marin County,123384,doors & casings,75,246206,246206,7557
2/1/2021,94941,Marin County,126920,flooring,75,246206,246206,7557
2/1/2021,94703,Alameda County,125289,interior painting,75,127085,127085,7335
2/1/2021,95471,Sonoma County,125199,interior painting,99,75678,75678,7071
2/1/2021,95747,Placer County,124204,exterior painting,75,130719,130719,7111
2/1/2021,92618,Orange County,123986,electrical work,55,145826,145826,7271
2/1/2021,90220,Los Angeles County,124051,doors & casings,40,71566,71566,7016
2/1/2021,95603,Placer County,126895,drywall work,60,98616,98616,7111
2/1/2021,95337,San Joaquin County,125587,roofing,65,103772,103772,6986
2/1/2021,94941,Marin County,125191,site preparation & maintenance,75,246206,246206,7557
2/1/2021,95258,San Joaquin County,123624,fence and gate,35,117035,117035,6986
2/1/2021,94941,Marin County,123380,electrical work,75,246206,246206,7557
2/1/2021,95973,Butte County,124495,window,50,100204,100204,6887
2/1/2021,95603,Placer County,126919,flooring,60,98616,98616,7111
2/1/2021,95258,San Joaquin County,123574,fence and gate,65,117035,117035,6986
2/1/2021,95603,Placer County,125101,window,60,98616,98616,7111
2/1/2021,94703,Alameda County,126893,window,90,127085,127085,7335
2/1/2021,95337,San Joaquin County,124197,deck | patio,55,103772,103772,6986
2/1/2021,94941,Marin County,125178,interior & exterior painting,75,246206,246206,7557
2/1/2021,92618,Orange County,124506,electrical work,55,145826,145826,7271
2/1/2021,92081,San Diego County,124999,electrical work,75,99684,99684,7116
2/1/2021,90606,Los Angeles County,126474,plumbing work,35,87908,87908,7016
2/1/2021,94703,Alameda County,125292,deck | patio,60,127085,127085,7335
2/1/2021,95973,Butte County,124351,plumbing work,50,100204,100204,6887
2/1/2021,90230,Los Angeles County,123750,drywall work,95,121365,121365,7016
2/1/2021,91765,Los Angeles County,123416,hvac,40,124435,124435,7016
2/1/2021,92081,San Diego County,127225,interior painting,56,99684,99684,7116
2/1/2021,95337,San Joaquin County,124401,exterior stairs,55,103772,103772,6986
2/1/2021,95240,San Joaquin County,123734,fence and gate,65,73487,73487,6986
2/1/2021,90220,Los Angeles County,123876,new home or addition,40,71566,71566,7016
2/1/2021,91765,Los Angeles County,123391,flooring,40,124435,124435,7016
2/1/2021,94941,Marin County,125175,electrical work,75,246206,246206,7557
2/1/2021,95258,San Joaquin County,123566,fence and gate,35,117035,117035,6986
2/1/2021,90220,Los Angeles County,124050,laundry room,40,71566,71566,7016
2/1/2021,95973,Butte County,123845,tiling,50,100204,100204,6887
2/1/2021,95603,Placer County,125856,laundry room,65,98616,98616,7111
2/1/2021,95973,Butte County,124352,electrical work,50,100204,100204,6887
2/1/2021,92618,Orange County,123899,drywall work,55,145826,145826,7271
2/1/2021,95337,San Joaquin County,123951,laundry room,55,103772,103772,6986
2/1/2021,94941,Marin County,126909,deck painting,75,246206,246206,7557
2/1/2021,95258,San Joaquin County,123578,fence and gate,50,117035,117035,6986
2/1/2021,94941,Marin County,125192,site preparation & maintenance,75,246206,246206,7557
2/1/2021,94941,Marin County,126908,tree service,75,246206,246206,7557
2/1/2021,94941,Marin County,129296,plumbing work,75,246206,246206,7557
2/1/2021,95337,San Joaquin County,126079,window,65,103772,103772,6986
2/1/2021,94941,Marin County,125194,electrical work,75,246206,246206,7557
2/1/2021,95337,San Joaquin County,123429,flooring,35,103772,103772,6986
2/1/2021,94941,Marin County,123377,foundation settlement repair,75,246206,246206,7557
2/1/2021,95973,Butte County,124350,tiling,50,100204,100204,6887
2/1/2021,95973,Butte County,124672,exterior siding,50,100204,100204,6887
2/1/2021,90220,Los Angeles County,124183,plumbing work,40,71566,71566,7016
2/1/2021,95747,Placer County,125278,drywall work,75,130719,130719,7111
2/1/2021,94941,Marin County,125177,roofing,75,246206,246206,7557
2/1/2021,95603,Placer County,126918,tiling,60,98616,98616,7111
2/1/2021,95337,San Joaquin County,123417,flooring,55,103772,103772,6986
2/1/2021,94121,San Francisco County,126150,site preparation & maintenance,85,149569,149569,8368
2/1/2021,94941,Marin County,126916,window,75,246206,246206,7557
2/1/2021,95973,Butte County,123817,fence and gate,50,100204,100204,6887
2/1/2021,95603,Placer County,124252,drywall work,60,98616,98616,7111
2/1/2021,94941,Marin County,123385,interior & exterior painting,75,246206,246206,7557
2/1/2021,95337,San Joaquin County,123950,doors & casings,55,103772,103772,6986
2/1/2021,95471,Sonoma County,125215,design & permit service,99,75678,75678,7071
2/1/2021,94941,Marin County,123354,flooring,75,246206,246206,7557
2/1/2021,95258,San Joaquin County,123571,fence and gate,65,117035,117035,6986
2/1/2021,95337,San Joaquin County,126074,blank template,35,103772,103772,6986
2/1/2020,95337,San Joaquin County,97191,roofing,35,103772,103772,6690
2/1/2020,92618,Orange County,96446,doors & casings,35,145826,145826,6962
2/1/2020,92081,San Diego County,97365,electrical work,75,99684,99684,6814
2/1/2020,95337,San Joaquin County,97188,design & permit service,35,103772,103772,6690
2/1/2020,95120,Santa Clara County,97700,design & permit service,75,243160,243160,7233
2/1/2020,92653,Orange County,96778,laundry room,50,155769,155769,6962
2/1/2020,91765,Los Angeles County,97513,flooring,35,124435,124435,6717
2/1/2020,94553,Contra Costa County,96169,doors & casings,50,128626,128626,7047
2/1/2020,91765,Los Angeles County,97120,foundation settlement repair,35,124435,124435,6717
2/1/2020,94010,San Mateo County,97577,deck | patio,50,264264,264264,7522
2/1/2020,92618,Orange County,97092,interior painting,35,145826,145826,6962
2/1/2020,94941,Marin County,97059,hvac,75,246206,246206,7236
2/1/2020,92618,Orange County,97844,window,35,145826,145826,6962
2/1/2020,94941,Marin County,96760,interior painting,75,246206,246206,7236
2/1/2020,90249,Los Angeles County,96223,mechanical,36,82585,82585,6717
2/1/2020,95337,San Joaquin County,97860,site preparation & maintenance,35,103772,103772,6690
2/1/2020,92618,Orange County,96444,interior painting,35,145826,145826,6962
2/1/2020,90249,Los Angeles County,96229,insulation,36,82585,82585,6717
2/1/2020,90249,Los Angeles County,96316,paving work,65,82585,82585,6717
